Link KawalPemilu,Nama Kelurahan,Nomor TPS,Suara 01,Suara 02,Suara Sah
https://kawalpemilu.org#533,"LAWE KINGA LAPTER, SEMADAM, ACEH TENGGARA, ACEH",2,149,3,152
https://kawalpemilu.org#1578,"KUALA BHEE, WOYLA, ACEH BARAT, ACEH",1,13,140,153
https://kawalpemilu.org#502,"LAWE DUA GABUNGAN, BUKIT TUSAM, ACEH TENGGARA, ACEH",3,30,190,220
https://kawalpemilu.org#2878,"ULEE TUTUE, PIDIE, PIDIE, ACEH",1,20,226,246
https://kawalpemilu.org#759,"TANOH ANOU, IDI RAYEUK, ACEH TIMUR, ACEH",8,6,166,172
https://kawalpemilu.org#2722,"BARO YAMAN, MUTIARA, PIDIE, ACEH",1,15,141,156
https://kawalpemilu.org#149,"KEUDE TRUMON, TRUMON, ACEH SELATAN, ACEH",3,59,184,243
https://kawalpemilu.org#5842,"SIDODADI, KEJURUAN MUDA, ACEH TAMIANG, ACEH",4,19,114,133
https://kawalpemilu.org#6322,"MNS. KAYE RAYA, BANDAR BARU, PIDIE JAYA, ACEH",2,14,150,164
https://kawalpemilu.org#5282,"BUNTUL MUSARA, TERIPE JAYA, GAYO LUES, ACEH",2,90,44,134
https://kawalpemilu.org#5028,"KEDAI, MANGGENG, ACEH BARAT DAYA, ACEH",2,28,170,198
https://kawalpemilu.org#1776,"ALUE KEUMUNING, WOYLA BARAT, ACEH BARAT, ACEH",1,30,124,154
https://kawalpemilu.org#5637,"KUTA PADANG, SUKA MAKMUE, NAGAN RAYA, ACEH",1,9,156,165
https://kawalpemilu.org#432,"SEJAHTERA BARU, BABUL MAKMUR, ACEH TENGGARA, ACEH",1,129,5,134
https://kawalpemilu.org#2899,"LHOK KEUTAPANG, PIDIE, PIDIE, ACEH",4,11,166,177
https://kawalpemilu.org#3274,"ULEE PULO, DEWANTARA, ACEH UTARA, ACEH",4,0,0,0
https://kawalpemilu.org#1017,"BLANG AWE, MADAT, ACEH TIMUR, ACEH",2,8,167,175
https://kawalpemilu.org#53419,"ANTAPAN, BATURITI, TABANAN, BALI",4,197,18,215
https://kawalpemilu.org#53897,"PANJI, SUKASADA, BULELENG, BALI",20,195,21,216
https://kawalpemilu.org#53791,"JUNGUTAN, BEBANDEM, KARANGASEM, BALI",25,148,12,160
https://kawalpemilu.org#53251,"KALIAKAH, NEGARA, JEMBRANA, BALI",16,199,28,227
https://kawalpemilu.org#53953,"DEPEHE, KUBUTAMBAHAN, BULELENG, BALI",14,188,21,209
https://kawalpemilu.org#53606,"TAKMUNG, BANJARANGKAN, KLUNGKUNG, BALI",9,177,27,204
https://kawalpemilu.org#53925,"SARIMEKAR, BULELENG, BULELENG, BALI",6,199,11,210
https://kawalpemilu.org#53381,"BATANNYUH, MARGA, TABANAN, BALI",5,199,0,199
https://kawalpemilu.org#53249,"BALUK, NEGARA, JEMBRANA, BALI",15,239,9,248
https://kawalpemilu.org#53574,"SEBATU, TEGALALLANG, GIANYAR, BALI",26,225,1,226
https://kawalpemilu.org#53645,"PESINGGAHAN, DAWAN, KLUNGKUNG, BALI",11,179,7,186
https://kawalpemilu.org#53495,"BENOA, KUTA SELATAN, BADUNG, BALI",84,184,11,195
https://kawalpemilu.org#53495,"BENOA, KUTA SELATAN, BADUNG, BALI",17,216,25,241
https://kawalpemilu.org#53805,"BAN, KUBU, KARANGASEM, BALI",43,143,1,144
https://kawalpemilu.org#53938,"SAWAN, SAWAN, BULELENG, BALI",2,178,12,190
https://kawalpemilu.org#53638,"PAKSEBALI, DAWAN, KLUNGKUNG, BALI",14,200,6,206
https://kawalpemilu.org#53419,"ANTAPAN, BATURITI, TABANAN, BALI",8,205,4,209
https://kawalpemilu.org#53549,"TEGAL TUGU, GIANYAR, GIANYAR, BALI",6,221,10,231
https://kawalpemilu.org#53975,"PEDUNGAN, DENPASAR SELATAN, KOTA DENPASAR, BALI",57,165,24,189
https://kawalpemilu.org#53505,"TIBUBENENG, KUTA UTARA, BADUNG, BALI",29,276,1,277
https://kawalpemilu.org#53951,"TAJUN, KUBUTAMBAHAN, BULELENG, BALI",13,151,10,161
https://kawalpemilu.org#53431,"PUJUNGAN, PUPUAN, TABANAN, BALI",15,236,5,241
https://kawalpemilu.org#53760,"SUBAGAN, KARANGASEM, KARANGASEM, BALI",41,55,108,163
https://kawalpemilu.org#53460,"SOBANGAN, MENGWI, BADUNG, BALI",3,283,9,292
https://kawalpemilu.org#53385,"MARGA, MARGA, TABANAN, BALI",6,222,1,223
https://kawalpemilu.org#53528,"BURUAN, BLAHBATUH, GIANYAR, BALI",8,238,11,249
https://kawalpemilu.org#53429,"KEBON PADANGAN, PUPUAN, TABANAN, BALI",11,159,8,167
https://kawalpemilu.org#53331,"ANGKAH, SELEMADEG BARAT, TABANAN, BALI",3,153,3,156
https://kawalpemilu.org#53896,"SAMBANGAN, SUKASADA, BULELENG, BALI",1,195,10,205
https://kawalpemilu.org#53677,"PENINJOAN, TEMBUKU, BANGLI, BALI",32,167,7,174
https://kawalpemilu.org#53553,"TAMPAKSIRING, TAMPAKSIRING, GIANYAR, BALI",17,178,5,183
https://kawalpemilu.org#52081,"PAJA, SAJIRA, LEBAK, BANTEN",1,96,80,176
https://kawalpemilu.org#53197,"LENGKONG KARYA, SERPONG UTARA, KOTA TANGERANG SELATAN, BANTEN",20,69,103,172
https://kawalpemilu.org#53231,"KEDAUNG, PAMULANG, KOTA TANGERANG SELATAN, BANTEN",11,99,70,169
https://kawalpemilu.org#52524,"MALANG NENGAH, PAGEDANGAN, TANGERANG, BANTEN",12,34,123,157
https://kawalpemilu.org#53199,"PONDOK BETUNG, PONDOK AREN, KOTA TANGERANG SELATAN, BANTEN",67,79,113,192
https://kawalpemilu.org#53227,"BENDA BARU, PAMULANG, KOTA TANGERANG SELATAN, BANTEN",95,81,79,160
https://kawalpemilu.org#52983,"PARUNG SERAB, CILEDUG, KOTA TANGERANG, BANTEN",15,84,127,211
https://kawalpemilu.org#52536,"KALIASIN, SUKAMULYA, TANGERANG, BANTEN",25,41,114,155
https://kawalpemilu.org#52495,"RANCA IYUH, PANONGAN, TANGERANG, BANTEN",27,80,89,169
https://kawalpemilu.org#52494,"MEKAR BAKTI, PANONGAN, TANGERANG, BANTEN",37,224,39,263
https://kawalpemilu.org#52285,"WANGUNJAYA, CIGEMLONG, LEBAK, BANTEN",4,174,21,195
https://kawalpemilu.org#53238,"KADEMANGAN, SETU, KOTA TANGERANG SELATAN, BANTEN",9,88,133,221
https://kawalpemilu.org#52685,"DOMAS, PONTANG, SERANG, BANTEN",13,38,185,223
https://kawalpemilu.org#52215,"SUKATANI, WANASALAM, LEBAK, BANTEN",7,122,82,204
https://kawalpemilu.org#53067,"CIWADUK, CILEGON, KOTA CILEGON, BANTEN",15,98,160,258
https://kawalpemilu.org#52959,"BATUSARI, BATUCEPER, KOTA TANGERANG, BANTEN",44,42,118,160
https://kawalpemilu.org#52755,"GEMBOR, BINUANG, SERANG, BANTEN",1,78,114,192
https://kawalpemilu.org#52458,"KIARA PAYUNG, PAKUHAJI, TANGERANG, BANTEN",7,59,216,275
https://kawalpemilu.org#52316,"CISEREH, TIGARAKSA, TANGERANG, BANTEN",3,39,132,171
https://kawalpemilu.org#53083,"MASIGIT, JOMBANG, KOTA CILEGON, BANTEN",40,133,101,234
https://kawalpemilu.org#51651,"CIPINANG, ANGSANA, PANDEGLANG, BANTEN",5,63,125,188
https://kawalpemilu.org#52027,"BENDUNGAN, BANJARSARI, LEBAK, BANTEN",1,52,138,190
https://kawalpemilu.org#52457,"SURYA BAHARI, PAKUHAJI, TANGERANG, BANTEN",1,117,39,156
https://kawalpemilu.org#52105,"MUARA CIUJUNG TIMUR, RANGKASBITUNG, LEBAK, BANTEN",31,60,195,255
https://kawalpemilu.org#53123,"TERUMBU, KASEMEN, KOTA SERANG, BANTEN",3,90,85,175
https://kawalpemilu.org#52529,"SURADITA, CISAUK, TANGERANG, BANTEN",11,41,114,155
https://kawalpemilu.org#53182,"RAWA BUNTU, SERPONG, KOTA TANGERANG SELATAN, BANTEN",48,147,55,1
https://kawalpemilu.org#52473,"BINONG, CURUG, TANGERANG, BANTEN",91,104,124,228
https://kawalpemilu.org#52115,"CIMANGEUNTEUNG, RANGKASBITUNG, LEBAK, BANTEN",6,107,99,206
https://kawalpemilu.org#53187,"LENGKONG GUDANG TIMUR, SERPONG, KOTA TANGERANG SELATAN, BANTEN",4,129,151,280
https://kawalpemilu.org#51935,"SITUREGEN, PANGGARANGAN, LEBAK, BANTEN",8,24,165,189
https://kawalpemilu.org#53231,"KEDAUNG, PAMULANG, KOTA TANGERANG SELATAN, BANTEN",150,138,72,210
https://kawalpemilu.org#53221,"PISANGAN, CIPUTAT TIMUR, KOTA TANGERANG SELATAN, BANTEN",23,93,71,164
https://kawalpemilu.org#53155,"CURUG MANIS, CURUG, KOTA SERANG, BANTEN",2,37,139,176
https://kawalpemilu.org#52561,"SANGIANG, SEPATAN TIMUR, TANGERANG, BANTEN",25,60,156,216
https://kawalpemilu.org#52290,"CANGKUDU, BALARAJA, TANGERANG, BANTEN",19,83,120,203
https://kawalpemilu.org#53223,"REMPOA, CIPUTAT TIMUR, KOTA TANGERANG SELATAN, BANTEN",18,142,82,224
https://kawalpemilu.org#53186,"BUARAN, SERPONG, KOTA TANGERANG SELATAN, BANTEN",2,102,140,242
https://kawalpemilu.org#52971,"GONDRONG, CIPONDOH, KOTA TANGERANG, BANTEN",4,56,145,201
https://kawalpemilu.org#52962,"BELENDUNG, BENDA, KOTA TANGERANG, BANTEN",80,170,27,197
https://kawalpemilu.org#53119,"KAGUNGAN, SERANG, KOTA SERANG, BANTEN",12,115,129,244
https://kawalpemilu.org#53194,"PONDOK JAGUNG, SERPONG UTARA, KOTA TANGERANG SELATAN, BANTEN",18,73,122,195
https://kawalpemilu.org#53223,"REMPOA, CIPUTAT TIMUR, KOTA TANGERANG SELATAN, BANTEN",89,92,35,127
https://kawalpemilu.org#52736,"BARENGKOK, KIBIN, SERANG, BANTEN",5,73,149,222
https://kawalpemilu.org#53226,"PAMULANG BARAT, PAMULANG, KOTA TANGERANG SELATAN, BANTEN",93,131,55,189
https://kawalpemilu.org#52414,"KUTA JAYA, PASAR KEMIS, TANGERANG, BANTEN",34,129,98,227
https://kawalpemilu.org#52239,"CIDADAP, CURUG BITUNG, LEBAK, BANTEN",3,67,145,212
https://kawalpemilu.org#51697,"LABUAN, LABUAN, PANDEGLANG, BANTEN",6,50,158,208
https://kawalpemilu.org#52337,"SUKATANI, CISOKA, TANGERANG, BANTEN",10,70,147,217
https://kawalpemilu.org#52416,"PASAR KEMIS, PASAR KEMIS, TANGERANG, BANTEN",5,85,116,201
https://kawalpemilu.org#52592,"GANDARIA, MEKAR BARU, TANGERANG, BANTEN",8,34,133,167
https://kawalpemilu.org#51617,"NANGGALA, CIKEUSIK, PANDEGLANG, BANTEN",3,101,87,188
https://kawalpemilu.org#53212,"SERUA, CIPUTAT, KOTA TANGERANG SELATAN, BANTEN",75,148,69,217
https://kawalpemilu.org#51721,"SODONG, SAKETI, PANDEGLANG, BANTEN",7,89,132,221
https://kawalpemilu.org#52943,"KELAPA INDAH, TANGERANG, KOTA TANGERANG, BANTEN",36,73,97,170
https://kawalpemilu.org#53159,"KARUNDANG, CIPOCOK JAYA, KOTA SERANG, BANTEN",2,95,95,190
https://kawalpemilu.org#53001,"SUKAJADI, KARAWACI, KOTA TANGERANG, BANTEN",23,115,3,118
https://kawalpemilu.org#51713,"PURWARAJA, MENES, PANDEGLANG, BANTEN",3,76,121,197
https://kawalpemilu.org#53175,"UMBUL TENGAH, TAKTAKAN, KOTA SERANG, BANTEN",11,43,192,235
https://kawalpemilu.org#52488,"PASIR GADUNG, CIKUPA, TANGERANG, BANTEN",39,64,112,176
https://kawalpemilu.org#52796,"SINARMUKTI, BAROS, SERANG, BANTEN",4,57,161,218
https://kawalpemilu.org#52548,"CURUG SANGERENG, KELAPA DUA, TANGERANG, BANTEN",7,47,198,245
https://kawalpemilu.org#52325,"TIPAR RAYA, JAMBE, TANGERANG, BANTEN",2,62,120,182
https://kawalpemilu.org#51690,"KOLELET, PICUNG, PANDEGLANG, BANTEN",7,96,56,152
https://kawalpemilu.org#53043,"PADURENAN, KARANG TENGAH, KOTA TANGERANG, BANTEN",51,146,30,176
https://kawalpemilu.org#53203,"PONDOK AREN, PONDOK AREN, KOTA TANGERANG SELATAN, BANTEN",25,98,193,291
https://kawalpemilu.org#52950,"GANDASARI, JATIUWUNG, KOTA TANGERANG, BANTEN",5,77,153,230
https://kawalpemilu.org#53227,"BENDA BARU, PAMULANG, KOTA TANGERANG SELATAN, BANTEN",111,149,95,244
https://kawalpemilu.org#52415,"KUTA BARU, PASAR KEMIS, TANGERANG, BANTEN",64,96,83,179
https://kawalpemilu.org#52657,"RANJENG, CIRUAS, SERANG, BANTEN",3,66,122,188
https://kawalpemilu.org#52672,"KENDAYAKAN, KRAGILAN, SERANG, BANTEN",33,83,92,175
https://kawalpemilu.org#52747,"WALIKUKUN, CARENANG, SERANG, BANTEN",14,41,196,237
https://kawalpemilu.org#51980,"GIRIJAGABAYA, MUNCANG, LEBAK, BANTEN",7,38,161,199
https://kawalpemilu.org#51752,"SUKAMANAH, JIPUT, PANDEGLANG, BANTEN",5,20,172,192
https://kawalpemilu.org#51908,"PASIRLOA, SINDANGRESMI, PANDEGLANG, BANTEN",6,78,41,119
https://kawalpemilu.org#52105,"MUARA CIUJUNG TIMUR, RANGKASBITUNG, LEBAK, BANTEN",46,72,154,226
https://kawalpemilu.org#53001,"SUKAJADI, KARAWACI, KOTA TANGERANG, BANTEN",11,218,0,218
https://kawalpemilu.org#52920,"GUNUNGSARI, GUNUNG SARI, SERANG, BANTEN",9,67,92,159
https://kawalpemilu.org#51712,"SUKAMANAH, MENES, PANDEGLANG, BANTEN",4,62,98,160
https://kawalpemilu.org#51917,"SUKARAJA, MALINGPING, LEBAK, BANTEN",13,109,132,241
https://kawalpemilu.org#53187,"LENGKONG GUDANG TIMUR, SERPONG, KOTA TANGERANG SELATAN, BANTEN",11,78,159,237
https://kawalpemilu.org#52513,"CIRARAB, LEGOK, TANGERANG, BANTEN",2,85,155,240
https://kawalpemilu.org#53124,"WARUNG JAUD, KASEMEN, KOTA SERANG, BANTEN",19,108,131,239
https://kawalpemilu.org#21475,"PASAR BEMBAH, AIR NAPAL, BENGKULU UTARA, BENGKULU",1,139,87,226
https://kawalpemilu.org#21324,"GUNUNG AGUNG, ARGA MAKMUR, BENGKULU UTARA, BENGKULU",6,72,117,189
https://kawalpemilu.org#22246,"SOSOKAN TABA, MUARA KEMUMU, KEPAHIANG, BENGKULU",13,105,47,152
https://kawalpemilu.org#22302,"KEBUN TEBENG, RATU AGUNG, KOTA BENGKULU, BENGKULU",14,93,139,232
https://kawalpemilu.org#21833,"TALANG BERINGIN, SELUMA UTARA, SELUMA, BENGKULU",1,39,149,188
https://kawalpemilu.org#21388,"DURIAN AMPARAN, BATIK NAU, BENGKULU UTARA, BENGKULU",1,100,60,160
https://kawalpemilu.org#22000,"MARGA MULYA SAKTI, PENARIK, MUKOMUKO, BENGKULU",3,147,67,214
https://kawalpemilu.org#21194,"AIR MELES BAWAH, CURUP TIMUR, REJANG LEBONG, BENGKULU",3,72,85,157
https://kawalpemilu.org#20997,"JERANGLAH TINGGI, MANNA, BENGKULU SELATAN, BENGKULU",2,127,97,224
https://kawalpemilu.org#22268,"TIMUR INDAH, SINGARAN PATI, KOTA BENGKULU, BENGKULU",7,77,148,225
https://kawalpemilu.org#20848,"SIDOREJO, PONDOK KELAPA, BENGKULU TENGAH, BENGKULU",1,104,53,157
https://kawalpemilu.org#21213,"SIDEREJO, CURUP TENGAH, REJANG LEBONG, BENGKULU",8,79,152,231
https://kawalpemilu.org#84753,"SUKAU DATANG I, PELABAI, LEBONG, BENGKULU",2,101,135,236
https://kawalpemilu.org#21797,"KUNGKAI BARU, AIR PERIUKAN, SELUMA, BENGKULU",5,202,12,214
https://kawalpemilu.org#22247,"TALANG TIGE, MUARA KEMUMU, KEPAHIANG, BENGKULU",4,138,125,263
https://kawalpemilu.org#20999,"TAMBANGAN, MANNA, BENGKULU SELATAN, BENGKULU",1,143,95,238
https://kawalpemilu.org#42042,"SRIMARTANI, PIYUNGAN, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",42,222,16,238
https://kawalpemilu.org#41944,"PURWOSARI, GIRIMULYO, KULON PROGO, DAERAH ISTIMEWA YOGYAKARTA",7,99,39,138
https://kawalpemilu.org#42289,"SINDUHARJO, NGAGLIK, SLEMAN, DAERAH ISTIMEWA YOGYAKARTA",49,140,51,191
https://kawalpemilu.org#42361,"PANEMBAHAN, KRATON, KOTA YOGYAKARTA, DAERAH ISTIMEWA YOGYAKARTA",34,161,62,223
https://kawalpemilu.org#42152,"PONJONG, PONJONG, GUNUNGKIDUL, DAERAH ISTIMEWA YOGYAKARTA",16,80,68,148
https://kawalpemilu.org#42199,"PLANJAN, SAPTOSARI, GUNUNGKIDUL, DAERAH ISTIMEWA YOGYAKARTA",18,134,16,150
https://kawalpemilu.org#42085,"BLEBERAN, PLAYEN, GUNUNGKIDUL, DAERAH ISTIMEWA YOGYAKARTA",20,171,8,179
https://kawalpemilu.org#41941,"JATIMULYO, GIRIMULYO, KULON PROGO, DAERAH ISTIMEWA YOGYAKARTA",14,119,16,135
https://kawalpemilu.org#42152,"PONJONG, PONJONG, GUNUNGKIDUL, DAERAH ISTIMEWA YOGYAKARTA",5,64,90,154
https://kawalpemilu.org#41978,"TIRTOSARI, KRETEK, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",15,86,57,143
https://kawalpemilu.org#42370,"KEPARAKAN, MERGANGSAN, KOTA YOGYAKARTA, DAERAH ISTIMEWA YOGYAKARTA",4,136,36,172
https://kawalpemilu.org#42279,"SELOMARTANI, KALASAN, SLEMAN, DAERAH ISTIMEWA YOGYAKARTA",29,94,28,122
https://kawalpemilu.org#42045,"TIMBULHARJO, SEWON, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",49,214,70,284
https://kawalpemilu.org#42078,"PENGKOL, NGLIPAR, GUNUNGKIDUL, DAERAH ISTIMEWA YOGYAKARTA",11,118,44,162
https://kawalpemilu.org#42047,"PANGGUNGHARJO, SEWON, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",12,157,65,222
https://kawalpemilu.org#42113,"KARANGASEM, PALIYAN, GUNUNGKIDUL, DAERAH ISTIMEWA YOGYAKARTA",12,199,51,250
https://kawalpemilu.org#42212,"KEMADANG, TANJUNGSARI, GUNUNGKIDUL, DAERAH ISTIMEWA YOGYAKARTA",17,89,117,206
https://kawalpemilu.org#42131,"SEMANU, SEMANU, GUNUNGKIDUL, DAERAH ISTIMEWA YOGYAKARTA",27,125,19,144
https://kawalpemilu.org#42370,"KEPARAKAN, MERGANGSAN, KOTA YOGYAKARTA, DAERAH ISTIMEWA YOGYAKARTA",23,144,24,168
https://kawalpemilu.org#41971,"GADINGHARJO, SANDEN, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",8,122,91,213
https://kawalpemilu.org#42370,"KEPARAKAN, MERGANGSAN, KOTA YOGYAKARTA, DAERAH ISTIMEWA YOGYAKARTA",2,147,75,222
https://kawalpemilu.org#41885,"NGESTIHARJO, WATES, KULON PROGO, DAERAH ISTIMEWA YOGYAKARTA",6,141,99,240
https://kawalpemilu.org#41975,"TIRTOMULYO, KRETEK, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",1,102,72,174
https://kawalpemilu.org#41868,"PALIHAN, TEMON, KULON PROGO, DAERAH ISTIMEWA YOGYAKARTA",5,132,61,193
https://kawalpemilu.org#41968,"TRIMURTI, SRANDAKAN, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",18,167,45,212
https://kawalpemilu.org#41986,"MULYODADI, BAMBANGLIPURO, BANTUL, DAERAH ISTIMEWA YOGYAKARTA",21,144,48,192
https://kawalpemilu.org#42374,"SEMAKI, UMBULHARJO, KOTA YOGYAKARTA, DAERAH ISTIMEWA YOGYAKARTA",18,127,34,161
https://kawalpemilu.org#42244,"SENDANGAGUNG, MINGGIR, SLEMAN, DAERAH ISTIMEWA YOGYAKARTA",27,144,30,174
https://kawalpemilu.org#42374,"SEMAKI, UMBULHARJO, KOTA YOGYAKARTA, DAERAH ISTIMEWA YOGYAKARTA",5,186,48,234
https://kawalpemilu.org#26057,"TANJUNG BARAT, JAGAKARSA, JAKARTA SELATAN, DKI JAKARTA",99,51,132,183
https://kawalpemilu.org#26115,"KLENDER, DUREN SAWIT, JAKARTA TIMUR, DKI JAKARTA",13,90,154,244
https://kawalpemilu.org#26137,"SETU, CIPAYUNG, JAKARTA TIMUR, DKI JAKARTA",27,149,119,268
https://kawalpemilu.org#26107,"RAWA TERATE, CAKUNG, JAKARTA TIMUR, DKI JAKARTA",75,89,85,174
https://kawalpemilu.org#26108,"PENGGILINGAN, CAKUNG, JAKARTA TIMUR, DKI JAKARTA",215,89,126,215
https://kawalpemilu.org#25861,"KWITANG, SENEN, JAKARTA PUSAT, DKI JAKARTA",49,140,95,235
https://kawalpemilu.org#25962,"KEBON JERUK, KEBON JERUK, JAKARTA BARAT, DKI JAKARTA",138,80,194,274
https://kawalpemilu.org#25915,"SEMPER BARAT, CILINCING, JAKARTA UTARA, DKI JAKARTA",86,105,100,205
https://kawalpemilu.org#26127,"CIRACAS, CIRACAS, JAKARTA TIMUR, DKI JAKARTA",69,133,131,264
https://kawalpemilu.org#26003,"MENTENG ATAS, SETIABUDI, JAKARTA SELATAN, DKI JAKARTA",89,144,52,196
https://kawalpemilu.org#26074,"PULO GADUNG, PULOGADUNG, JAKARTA TIMUR, DKI JAKARTA",101,183,98,281
https://kawalpemilu.org#26094,"BATU AMPAR, KRAMATJATI, JAKARTA TIMUR, DKI JAKARTA",25,73,145,218
https://kawalpemilu.org#25931,"CENGKARENG TIMUR, CENGKARENG, JAKARTA BARAT, DKI JAKARTA",149,148,92,240
https://kawalpemilu.org#26116,"PONDOK KELAPA, DUREN SAWIT, JAKARTA TIMUR, DKI JAKARTA",177,85,136,221
https://kawalpemilu.org#25928,"RAWA BUAYA, CENGKARENG, JAKARTA BARAT, DKI JAKARTA",166,112,142,254
https://kawalpemilu.org#25868,"MENTENG, MENTENG, JAKARTA PUSAT, DKI JAKARTA",31,88,131,219
https://kawalpemilu.org#26071,"KEBON MANGGIS, MATRAMAN, JAKARTA TIMUR, DKI JAKARTA",23,68,145,213
https://kawalpemilu.org#25938,"JELAMBAR BARU, GROGOL PETAMBURAN, JAKARTA BARAT, DKI JAKARTA",99,211,42,253
https://kawalpemilu.org#26128,"CIBUBUR, CIRACAS, JAKARTA TIMUR, DKI JAKARTA",128,90,125,215
https://kawalpemilu.org#26068,"UTAN KAYU UTARA, MATRAMAN, JAKARTA TIMUR, DKI JAKARTA",89,104,152,256
https://kawalpemilu.org#25870,"CIKINI, MENTENG, JAKARTA PUSAT, DKI JAKARTA",4,110,130,240
https://kawalpemilu.org#25926,"CENGKARENG BARAT, CENGKARENG, JAKARTA BARAT, DKI JAKARTA",98,133,95,228
https://kawalpemilu.org#25995,"BUKIT DURI, TEBET, JAKARTA SELATAN, DKI JAKARTA",41,48,161,209
https://kawalpemilu.org#26118,"MALAKA JAYA, DUREN SAWIT, JAKARTA TIMUR, DKI JAKARTA",62,98,136,234
https://kawalpemilu.org#25931,"CENGKARENG TIMUR, CENGKARENG, JAKARTA BARAT, DKI JAKARTA",51,134,84,218
https://kawalpemilu.org#26128,"CIBUBUR, CIRACAS, JAKARTA TIMUR, DKI JAKARTA",101,129,128,257
https://kawalpemilu.org#25923,"KELAPA GADING BARAT, KELAPA GADING, JAKARTA UTARA, DKI JAKARTA",65,105,110,215
https://kawalpemilu.org#25843,"KARANG ANYAR, SAWAH BESAR, JAKARTA PUSAT, DKI JAKARTA",51,54,156,210
https://kawalpemilu.org#25997,"MANGGARAI, TEBET, JAKARTA SELATAN, DKI JAKARTA",69,59,112,171
https://kawalpemilu.org#26111,"CAKUNG BARAT, CAKUNG, JAKARTA TIMUR, DKI JAKARTA",3,65,156,221
https://kawalpemilu.org#25981,"KOTA BAMBU SELATAN, PALMERAH, JAKARTA BARAT, DKI JAKARTA",62,62,151,213
https://kawalpemilu.org#25872,"KEBON SIRIH, MENTENG, JAKARTA PUSAT, DKI JAKARTA",2,116,108,224
https://kawalpemilu.org#26097,"CAWANG, KRAMATJATI, JAKARTA TIMUR, DKI JAKARTA",92,96,99,195
https://kawalpemilu.org#26110,"UJUNG MENTENG, CAKUNG, JAKARTA TIMUR, DKI JAKARTA",57,79,135,214
